datasheet_id|line|name|M|WS|BS|S|T|W|A|Ld|Sv|Cost|cost_description|models_per_unit|cost_including_wargear|base_size|base_size_descr|
000002468|1|Deathwing Strikemaster|5"|2+|2+|4|4|5|3|8|2+|95||1|false|40mm||
000002471|1|Lhamaean|8"|3+|3+|3|3|3|2|8|5+|16||0-4|false|25mm||
000002471|2|Medusae|8"|3+|3+|3|3|3|1|8|5+|22||0-4|false|25mm||
000002471|3|Sslyth|8"|3+|3+|5|3|3|3|6|5+|18||0-4|false|40mm||
000002471|4|Ur-Ghul|8"|3+|-|4|3|3|4|4|7+|16||0-4|false|25mm||
000002472|1|Palatine|6"|2+|2+|3|3|4|3|8|3+|45||1|false|32mm||
000002473|1|Uriel Ventris|6"|2+|2+|4|4|6|5|9|3+|110||1|false|40mm||
000002474|1|Grukk Face-rippa|5"|2+|5+|6|5|7|5|8|4+|||1|false|40mm||
000002475|1|Skull-Nob|5"|2+|5+|5|4|2|3|6|4+|||4-9|false|32mm||
000002475|2|Skrak Head-smasha|5"|2+|5+|5|4|3|3|7|4+|||1|false|32mm||
000002475|3|Ammo Runt|5"|5+|4+|2|2|1|1|4|6+|||0-2|false|25mm||
000002476|1|Goff Rokker|5"|3+|5+|5|4|4|3|6|4+|||1|false|25mm||
000002477|1|Technoarcheologist|6"|4+|3+|4|4|4|2|8|3+|55||1|false|32mm||
000002478|1|Skitarii Marshal|6"|3+|2+|3|3|4|3|8|4+|55||1|false|32mm||
000002479|1|Morvenn Vahl|8"|2+|2+|5|5|8|5|9|2+|280||1|false|60mm||
000002480|1|Aestred Thurga|6"|3+|3+|3|3|5|3|9|3+|||1|true|32mm||
000002480|2|Agathae Dolan|6"|4+|4+|3|3|4|3|8|6+|||1|true|25mm||
000002481|1|Celestian Sacresant|6"|3+|3+|3|3|1|2|8|2+|14||4-9|false|32mm||
000002481|2|Sacresant Superior|6"|3+|3+|3|3|1|3|9|2+|14||1|false|32mm||
000002482|1|Dogmata|6"|3+|3+|3|3|4|3|8|3+|65||1|false|32mm||
000002483|1|Paragon|8"|3+|3+|5|5|4|3|8|2+|||2|false|50mm||
000002483|2|Paragon Superior|8"|3+|3+|5|5|4|4|9|2+|||1|false|50mm||
000002484|1|Castigator|12"|6+|3+|6|7|11|3|8|3+|135||1|false|Use model||
000002485|1|Colonel-Commissar Ibram Gaunt|6"|2+|2+|3|3|4|3|9|4+|||1|true|28mm||
000002485|2|Colonel CoIm Corbec|6"|3+|3+|3|3|4|3|8|5+|||1|true|28mm||
000002485|3|Major Elim Rawne|6"|3+|3+|3|3|3|3|7|5+|||1|true|28mm||
000002485|4|Master Sniper Hlaine Larkin|6"|3+|2+|3|3|2|1|6|5+|||1|true|28mm||
000002485|5|Trooper ‘Try Again’ Bragg|6"|3+|5+|4|3|2|2|7|5+|||1|true|28mm||
000002485|6|Scout Sergeant Oan Mkoll|6"|2+|2+|3|3|2|4|7|5+|||1|true|28mm||
000002486|1|Taddeus the Purifier|6"|4+|4+|3|3|4|3|7|6+|55||1|true|32mm||
000002487|1|Technoarcheologist|6"|4+|3+|4|4|4|2|8|3+|55||1|false|32mm||
000002488|1|Zodgrod Wortsnagga|5"|2+|5+|5|5|6|4|7|6+|65||1|false|50mm||
000002489|1|Beastboss|5"|2+|5+|6|6|6|5|8|4+|95||1|false|50mm||
000002490|1|Beastboss on Squigosaur|10"|2+|5+|6|7|9|5|8|4+|160||1|false|80mm||
000002491|1|Painboss|7"|3+|5+|5|5|5|4|8|4+|80||1|false|40mm|Grot Orderly 25mm|
000002492|1|Wurrboy|5"|3+|5+|5|5|5|3|6|6+|70||1|false|32mm||
000002493|1|Mozrog Skragbad|10"|2+|5+|6|7|9|6|8|3+|185||1|false|80mm||
000002494|1|Beast Snagga Boy|5"|3+|5+|5|5|1|2|6|6+|10||9-19|false|32mm||
000002494|2|Beast Snagga Nob|5"|3+|5+|5|5|2|3|7|6+|10||1|false|32mm||
000002495|1|Nob on Smasha Squig|10"|3+|5+|5|6|5|4|7|4+|65||1|false|90 x 52mm||
000002496|1|Squighog Boy|10"|3+|5+|5|6|3|3|6|4+|25||3-6|false|75 x 42mm|Bomb Squig 25mm|
000002497|1|Kill Rig|12"|3+|5+|6|8|16|6|7|3+|190||1|false|170 x 109mm||
000002498|1|Hunta Rig|12"|3+|5+|6|8|16|6|7|3+|160||1|false|170 x 109mm||
000002499|1|Big’ed Bossbunka|-|-|5+|6|8|12|-|7|3+|75||1|false|Use model||
000002500|1|Infernal Master|6"|3+|3+|4|4|4|4|9|3+|90||1|false|40mm||
000002501|1|Chaos Predator Annihilator|12"|6+|3+|6|7|11|3|8|3+|115||1|false|Use model||
000002502|1|Pious Vorne|6"|3+|4+|3|3|3|3|7|7+|30||1|true|32mm||
000002503|1|Gotfret de Montbard|6"|3+|4+|3|3|4|4|7|4+|40||1|true|32mm||
000002505|1|Primaris Initiate|6"|3+|3+|4|4|2|2|7|3+|19||5-11|false|32mm||
000002505|2|Primaris Neophyte|6"|3+|3+|4|4|2|2|6|4+|16||4-8|false|28mm||
000002505|3|Primaris Sword Brother|6"|3+|3+|4|4|2|3|8|3+|19||1|false|40mm||
000002506|1|Primaris Sword Brother|6"|3+|3+|4|4|2|3|8|3+|22||4-10|false|40mm||
000002507|1|Sister Novitiate|6"|4+|3+|3|3|1|1|7|4+|||9|false|28mm||
000002507|2|Novitiate Superior|6"|4+|3+|3|3|1|2|8|3+|||1|false|32mm||
000002508|1|Cartographica Rogue Trader|6"|3+|3+|3|3|4|3|9|4+|60||1|false|32mm||
000002509|1|Voidsmen|6"|4+|3+|3|3|1|1|6|4+|8||4-9|false|32mm||
000002509|2|Voidmaster|6"|4+|3+|3|3|1|2|7|4+|8||1|false|32mm||
000002510|1|Looted Wagon|12"|5+|5+|6|7|10|3|6|4+|||1|true|Use model||
000002511|1|Looted ‘Eavy Wagon|10"|5+|5+|7|7|12|3|7|3+|||1|true|Use model||
000002512|1|Battle Fortress|10"|5+|5+|9|8|26|9|8|3+|||1|true|Use model||
000002513|1|Watch Sergeant|6"|3+|3+|4|4|2|3|9|3+|20||1|false|32mm||
000002513|2|Deathwatch Veteran|6"|3+|3+|4|4|2|2|8|3+|20||4-9|false|32mm||
000002513|3|Deathwatch Terminator|5"|3+|3+|4|4|3|2|8|2+|33||0-5|false|40mm||
000002513|4|Veteran Biker|14"|3+|3+|4|5|3|2|8|3+|30||0-5|false|75 x 25mm||
000002513|5|Vanguard Veteran|6"|3+|3+|4|4|2|2|8|3+|19||0-5|false|32mm||
000002513|6|Black Shield|6"|2+|3+|4|4|2|3|8|3+|25||0-1|false|32mm||
000002514|1|Intercessor Sergeant|6"|3+|3+|4|4|2|3|8|3+|20||1|false|32mm||
000002514|2|Intercessor|6"|3+|3+|4|4|2|2|7|3+|20||4-9|false|32mm||
000002514|3|Assault Intercessor|6"|3+|3+|4|4|2|2|7|3+|19||0-5|false|32mm||
000002514|4|Outrider|14"|3+|3+|4|5|4|2|7|3+|45||0-5|false|90 x 52mm||
000002514|5|Hellblaster|6"|3+|3+|4|4|2|2|7|3+|33||0-5|false|32mm||
000002515|1|Heavy Intercessor Sergeant|5"|3+|3+|4|5|3|3|8|3+|28||1|false|40mm||
000002515|2|Heavy Intercessor|5"|3+|3+|4|5|3|2|7|3+|28||4-9|false|40mm||
000002515|3|Aggressor|5"|3+|3+|4|5|3|3|7|3+|40||0-5|false|40mm||
000002515|4|Inceptor|10"|3+|3+|4|5|3|2|7|3+|40||0-5|false|40mm||
000002515|5|Eradicator|5"|3+|3+|4|5|3|2|7|3+|45||0-5|false|40mm||
000002516|1|Infiltrator Sergeant|6"|3+|3+|4|4|2|3|8|3+|24||1|false|32mm||
000002516|2|Infiltrator|6"|3+|3+|4|4|2|2|7|3+|24||4-9|false|32mm||
000002516|3|Incursor|6"|3+|3+|4|4|2|2|7|3+|21||0-5|false|32mm||
000002516|4|Reiver|6"|3+|3+|4|4|2|2|7|3+|18||0-5|false|32mm||
000002516|5|Eliminator|6"|3+|2+|4|4|2|2|7|3+|25||0-5|false|40mm||
000002517|1|Da Red Gobbo on Bounca|10"|4+|3+|3|5|5|3|6|4+|50||1|true|40mm||
000002518|1|Blade Champion|6"|2+|2+|5|5|7|6|11|3+|120||1|false|40mm||
000002519|1|Valerian|6"|2+|2+|5|5|7|6|11|2+|130||1|false|40mm||
000002520|1|Knight-Centura|7"|2+|2+|3|3|5|4|9|3+|50||1|false|32mm||
000002521|1|Prosecutor|7"|3+|3+|3|3|1|2|8|3+|12||4-9|false|32mm||
000002521|2|Prosecutor Sister Superior|7"|3+|3+|3|3|1|3|9|3+|12||1|false|32mm||
000002522|1|Vigilator|7"|3+|3+|3|3|1|2|8|3+|14||4-9|false|32mm||
000002522|2|Vigilator Sister Superior|7"|3+|3+|3|3|1|3|9|3+|14||1|false|32mm||
000002523|1|Witchseeker|7"|3+|3+|3|3|1|2|8|3+|14||4-9|false|32mm||
000002523|2|Witchseeker Sister Superior|7"|3+|3+|3|3|1|3|9|3+|14||1|false|32mm||
000002524|1|Anathema Psykana Rhino|12"|6+|3+|6|7|10|3|8|3+|75||1|false|Use model||
000002525|1|Reductus Saboteur|6"|3+|2+|3|3|4|3|8|5+|80||1|false|||
000002526|1|<b>Advanced Guardian Drone</b>, <b>Command-link Drone</b>, <b>Grav-inhibitor Drone</b>, <b>Guardian Drone</b>, <b>Gun Drone</b>, <b>Marker Drone</b>, <b>Missile Drone</b>, <b>Pulse Accelerator Drone</b>, <b>Sniper Drone</b> and <b>Stealth Drone</b>|10"|5+|5+|3|4|1|1|6|4+||||true|32mm flying base||
000002526|2|<b>Shield Drone</b> and <b>Shielded Missile Drone</b>|10"|5+|5+|3|4|2|1|6|4+||||true|32mm flying base||
000002526|3|<b>Interceptor Drone</b>|20"|5+|5+|3|4|1|1|6|4+||||true|32mm flying base||
000002526|4|<b>Recon Drone</b>|10"|5+|5+|3|4|3|1|6|4+||||true|32mm flying base||
000002527|1|Erasmus Cartavolnus|6"|3+|3+|3|3|5|4|9|3+|80||1|false|32mm||
000002528|1|Winged Hive Tyrant|16"|2+|2+|7|7|12|5|10|3+|210||1|false|60mm||
000002529|1|Parasite of Mortrex|16"|2+|3+|5|5|6|6|8|4+|80||1|false|40mm||
000002530|1|Primaris Company Champion|6"|2+|2+|4|4|5|5|8|3+|70||1|false|32mm||
000002531|1|Corsair Voidreaver|7"|3+|3+|3|3|1|2|7|4+|10||4-9|false|28mm||
000002531|2|Voidreaver Felarch|7"|3+|3+|3|3|1|3|8|4+|10||1|false|28mm||
000002532|1|Corsair Voidscarred|7"|3+|3+|3|3|1|3|7|4+|12||4-9|false|28mm||
000002532|2|Voidscarred Felarch|7"|3+|3+|3|3|1|4|8|4+|12||1|false|28mm||
000002532|3|Shade Runner|7"|2+|3+|3|3|1|4|7|4+|20||0-1|false|28mm||
000002532|4|Soul Weaver|7"|3+|3+|3|3|1|3|8|4+|20||0-1|false|28mm||
000002532|5|Way Seeker|7"|3+|3+|3|3|1|3|8|4+|25||0-1|false|28mm||
000002533|1|Shroud Runner|16"|3+|2+|3|4|3|2|7|4+|35||3-6|false|60mm flying base||
000002534|1|Troupe Master|8"|2+|2+|3|3|5|6|9|6+|75||1|false|25mm||
000002535|1|Shadowseer|8"|2+|2+|3|3|5|4|9|6+|100||1|false|25mm||
000002536|1|Player|8"|3+|3+|3|3|1|4|8|6+|13||4-11|false|25mm||
000002536|2|Lead Player|8"|3+|3+|3|3|2|4|8|6+|13||1|false|25mm||
000002537|1|Death Jester|8"|2+|2+|3|3|5|5|9|6+|70||1|false|25mm||
000002538|1|Solitaire|12"|2+|2+|4|4|5|8|9|6+|110||1|false|25mm||
000002539|1|Skyweaver|16"|3+|3+|3|4|3|4|8|4+|45||2-6|false|60mm flying base||
000002540|1|Voidweaver|16"|3+|3+|5|5|6|4|8|4+|130||1-3|false|65mm||
000002541|1|Starweaver|16"|3+|3+|5|5|6|4|8|4+|95||1|false|65mm||
000002542|1|Yvraine|8"|2+|2+|3|3|5|4|9|6+|140||1|false|105 x 70mm||
000002543|1|The Visarch|8"|2+|2+|3|3|6|5|9|2+|100||1|false|32mm||
000002544|1|The Yncarne|10"|2+|2+|7|7|12|6|10|3+|260||1|false|80mm||
000002545|1|Beastmaster|12"|3+|3+|3|4|3|3|7|5+|40||1|false|32mm flying base||
000002546|1|Raider|14"|4+|3+|6|6|10|3|7|4+|95||1|false|60mm flying base||
000002547|1|Venom|16"|4+|3+|5|5|6|3|7|4+|65||1|false|60mm flying base||
000002548|1|Reaver|18"|3+|3+|3|4|2|3|7|4+|20||2-11|false|32mm flying base||
000002548|2|Arena Champion|18"|3+|3+|3|4|2|4|8|4+|20||1|false|32mm flying base||
000002549|1|Hellion|14"|3+|3+|3|4|2|3|7|5+|17||4-19|false|32mm flying base||
000002549|2|Helliarch|14"|3+|3+|3|4|2|4|8|5+|17||1|false|32mm flying base||
000002550|1|Razorwing Jetfighter|20-72"|6+|3+|6|6|10|3|7|4+|150||1|false|120 x 92mm flying base||
000002551|1|Voidraven Bomber|20-60"|6+|3+|6|6|12|3|7|4+|175||1|false|120 x 92mm flying base||
000002552|1|Scourge|14"|3+|3+|3|3|1|2|7|4+|14||4-9|false|32mm||
000002552|2|Solarite|14"|3+|3+|3|3|1|3|8|4+|14||1|false|32mm||
000002553|1|Ravager|14"|4+|3+|6|6|11|3|7|4+|130||1|false|Use model||
000002554|1|Lhamaean|8"|3+|3+|3|3|3|2|8|5+|16||0-4|false|25mm||
000002554|2|Medusae|8"|3+|3+|3|3|3|1|8|5+|22||0-4|false|25mm||
000002554|3|Sslyth|8"|3+|3+|5|3|3|3|6|5+|18||0-4|false|40mm||
000002554|4|Ur-Ghul|8"|3+|-|4|3|3|4|4|7+|16||0-4|false|25mm||
000002555|1|Archon|8"|2+|2+|3|3|5|5|9|4+|70||1|false|25mm||
000002556|1|Succubus|8"|2+|2+|3|3|5|6|8|6+|80||1|false|25mm||
000002557|1|Kabalite Warrior|7"|3+|3+|3|3|1|2|7|4+|8||4-19|false|25mm||
000002557|2|Sybarite|7"|3+|3+|3|3|1|3|8|4+|8||1|false|25mm||
000002558|1|Wych|8"|3+|3+|3|3|1|3|7|6+|11||4-19|false|25mm||
000002558|2|Hekatrix|8"|3+|3+|3|3|1|4|8|6+|11||1|false|25mm||
000002559|1|Incubi|7"|2+|3+|3|3|1|3|8|3+|22||4-9|true|28mm||
000002559|2|Klaivex|7"|2+|3+|3|3|2|4|9|3+|22||1|true|28mm||
000002560|1|Corsair Voidscarred|7"|3+|3+|3|3|1|3|7|4+|12||4-9|false|28mm||
000002560|2|Voidscarred Felarch|7"|3+|3+|3|3|1|4|8|4+|12||1|false|28mm||
000002560|3|Shade Runner|7"|2+|3+|3|3|1|4|7|4+|20||0-1|false|28mm||
000002560|4|Soul Weaver|7"|3+|3+|3|3|1|3|8|4+|20||0-1|false|28mm||
000002560|5|Way Seeker|7"|3+|3+|3|3|1|3|8|4+|25||0-1|false|28mm||
000002561|1|Corsair Voidreaver|7"|3+|3+|3|3|1|2|7|4+|10||4-9|false|28mm||
000002561|2|Voidreaver Felarch|7"|3+|3+|3|3|1|3|8|4+|10||1|false|28mm||
000002562|1|War Dog Executioner|12"|3+|3+|6|7|12|4|8|3+|155||1-3|false|100mm||
000002563|1|War Dog Stalker|12"|3+|3+|6|7|12|4|8|3+|145||1-3|false|100mm||
000002564|1|War Dog Karnivore|14"|2+|3+|6|7|12|5|8|3+|140||1-3|false|100mm||
000002565|1|War Dog Brigand|12"|3+|3+|6|7|12|4|8|3+|155||1-3|false|100mm||
000002566|1|War Dog Huntsman|12"|3+|3+|6|7|12|4|8|3+|145||1-3|false|100mm||
000002567|1|Knight Abominant|10"|3+|3+|8|8|24|3|9|3+|430||1|false|170 x 109mm||
000002568|1|Kratos|10"|6+|3+|8|8|18|6|9|2+|320||1|false|Use model||
000002569|1|Cult Demagogue|6"|4+|4+|3|3|3|3|7|6+|||1|false|32mm||
000002569|2|Mindwitch|6"|4+|4+|3|3|3|1|6|6+|||1|false|32mm||
000002569|3|Iconarch|6"|4+|4+|3|3|2|2|6|6+|||1|false|32mm||
000002569|4|Blessed Blades|6"|4+|4+|4|3|1|2|6|6+|||2|false|28mm||
000002570|1|Legionary|6"|3+|3+|4|4|2|3|8|3+|18||4-9|false|32mm||
000002570|2|Aspiring Champion|6"|3+|3+|4|4|2|4|9|3+|18||1|false|32mm||
000002571|1|Mutant|6"|4+|4+|4|4|1|2|6|6+|6||5-10|false|25mm||
000002571|2|Torment|6"|4+|4+|5|4|3|2D3|6|6+|15|This unit cannot contain more than 3 Torment models unless it also contains 10 Mutant models.|3-6|false|25mm||
000002572|1|Chaos Predator Annihilator|12"|6+|3+|6|8|11|3|8|3+|130||1|false|Use model||
000002573|1|Chaos Lord|6"|2+|2+|4|4|6|6|10|3+|90||1|false|40mm||
000002574|1|Chaos Lord in Terminator Armour|5"|2+|2+|4|4|7|6|10|2+|110||1|false|40mm||
000002575|1|Exalted Champion|6"|2+|2+|4|4|5|5|9|3+|90||1|false|40mm||
000002576|1|Sorcerer|6"|3+|3+|4|4|5|5|9|3+|95||1|false|40mm||
000002577|1|Sorcerer in Terminator Armour|5"|3+|3+|4|4|6|5|9|2+|110||1|false|40mm||
000002578|1|Warpsmith|6"|3+|2+|4|4|5|5|9|2+|80||1|false|60 x 35mm||
000002579|1|Rubric Marine|6"|3+|3+|4|4|2|2|7|3+|21||4-9|false|32mm||
000002579|2|Aspiring Sorcerer|6"|3+|3+|4|4|2|3|8|3+|21||1|false|32mm||
000002580|1|Plague Marine|5"|3+|3+|4|5|2|2|7|3+|21||4-9|false|32mm||
000002580|2|Plague Champion|5"|3+|3+|4|5|2|3|8|3+|21||1|false|32mm||
000002581|1|Noise Marine|6"|3+|3+|4|4|2|3|8|3+|21||4-9|false|32mm||
000002581|2|Noise Champion|6"|3+|3+|4|4|2|4|9|3+|21||1|false|32mm||
