faction_id|faction_name|type|roll|name|legend|description|
CD|Chaos Daemons|Warlord Traits|1|BORN OF SORCERY|Tapping into the infinite power of the warp comes as easily to this Daemon as breathing air does to a mortal.|Add 1 to the result of the first <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic tests</a> made for your Warlord in each <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>.|
CD|Chaos Daemons|Warlord Traits|2|INCORPOREAL FORM|This Daemon’s body flickers in and out of reality, making it difficult for adversaries to land a telling blow against it.|Reduce all damage inflicted on your Warlord by 1 (to a minimum of 1). For example, if this Warlord failed a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> against a weapon that inflicts 3 damage, it will only lose 2 wounds.|
CD|Chaos Daemons|Warlord Traits|3|WARP TETHER|This Daemon is blessed with an iron grip on the mortal world, and is able to sustain its minions with the power of the warp.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> for friendly <span class="tooltip00887" data-tooltip-content="#tooltip_content00887" data-tooltip-anchor="#tooltip_content00887"><span class="kwb">TZEENTCH</span> <span class="kwb">DAEMON</span></span> units within 9" of your Warlord.|
CD|Chaos Daemons|Warlord Traits|4|LOREKEEPER OF TZEENTCH|Tzeentch has gifted this Daemon with stewardship of the Hidden Library within the Impossible Fortress. Intimate knowledge of mystical lore are the rewards for such a duty.|Add 6" to the range of the first psychic power <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifested</a> by your Warlord in each <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>.|
CD|Chaos Daemons|Warlord Traits|5|TYRANT OF THE WARP|The invasive attention of warp-spawned horrors – so often fatal to mortal psykers – are as nothing to this Daemon.|Roll a dice each time your Warlord suffers <a href="/wh40k9ed/the-rules/core-rules/#Perils-of-the-Warp">Perils of the Warp</a>; on a 2+ your Warlord’s psychic mastery is such that they do not suffer Perils of the Warp.|
CD|Chaos Daemons|Warlord Traits|6|DAEMONSPARK|This Daemon bears the mark of the Daemonspark, causing nearby Tzeentchian Daemons to blaze with deadly flames.|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> for friendly <span class="tooltip00887" data-tooltip-content="#tooltip_content00887" data-tooltip-anchor="#tooltip_content00887"><span class="kwb">TZEENTCH</span> <span class="kwb">DAEMON</span></span> units that are within 9" of your Warlord.|
CD|Chaos Daemons|Warlord Traits|1|BLESSED WITH CORPULENCE|Nurgle’s blessing upon this Daemon is plain to see, for his frame is hideously bloated and riddled with corruption.|Add 1 to your Warlord’s Wounds characteristic.|
CD|Chaos Daemons|Warlord Traits|2|ACIDIC ICHOR|Those that pierce this Daemon’s straining flesh are sprayed with sizzling bile that melts through armour, flesh and bone.|Roll a dice each time your Warlord loses a wound in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>. On a 4+ the unit that inflicted that wound is splashed by acidic ichor and suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> after all of its own attacks have been resolved.|
CD|Chaos Daemons|Warlord Traits|3|PLAGUEFLY HIVE|This Daemon’s pockmarked hide conceals a colony of plagueflies that swarm forth to bite and bedevil the foe should they get too close.|Your opponent must subtract 1 from all <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> that target your Warlord if the attacking unit is within 7".|
CD|Chaos Daemons|Warlord Traits|4|VIRULENT TOUCH|So saturated with noxious toxins and vile poisons is this Daemon that its merest touch ensures a gruesome and deadly demise.|Add 1 to all <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> made by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> unless it is targeting a VEHICLE.|
CD|Chaos Daemons|Warlord Traits|5|IMPENETRABLE HIDE|Beneath this Daemon’s hide are layers of rotting blubber, a dense mass that must be dug through to reach the vitals buried beneath.|Your Warlord has a Save characteristic of 4+.|
CD|Chaos Daemons|Warlord Traits|6|PESTILENT MIASMA|Those who venture too close to this Daemon find their injuries blackening in seconds and their infected flesh swiftly turning to rot.|Roll a dice for each enemy unit that is within 1" of your Warlord at the start of your turn. On a roll of 4+ that unit suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
CD|Chaos Daemons|Warlord Traits|1|CELERITY OF SLAANESH|This Daemon is possessed of an incredible swiftness, and is able to close upon its prey with impossible speed.|Add 3" to your Warlord’s Movement characteristic.|
CD|Chaos Daemons|Warlord Traits|2|QUICKSILVER DUELLIST|This Daemon fights with phenomenal skill and grace when confronted by another champion.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit</a> and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound</a> rolls for attacks made by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> against <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTERS</a>.|
CD|Chaos Daemons|Warlord Traits|3|THE MURDERDANCE|A performer of the maniacal dance of death, this Daemon hacks and cavorts its way through the enemy ranks without ever missing a step.|If your Warlord charges in the <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, add D3 to their Attacks characteristic until the end of the ensuing <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> (roll at the end of the Charge phase).|
CD|Chaos Daemons|Warlord Traits|4|FATAL CARESS|With a swift flick of a blade or razor-sharp claw, this Daemon can inflict agonising pleasures that drive the victim instantly insane.|Each time you make a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6+ for your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, the target suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> in addition to any other damage.|
CD|Chaos Daemons|Warlord Traits|5|SAVAGE HEDONIST|This Daemon is a glutton for violence, striking ever faster and harder to maintain the thrill of combat.|Add 1 to your Warlord’s Attacks characteristic.|
CD|Chaos Daemons|Warlord Traits|6|BEWITCHING AURA|Even the most disciplined warriors can succumb to this Daemon’s beguilements, all thoughts of fighting lost as they stand slack-jawed in a haze of hallucinatory desire.|Enemy models subtract 1 from their Attacks characteristic (to a minimum of 1) whilst they are within 6" of your Warlord. This does not affect enemy VEHICLES.|
TS|Thousand Sons|Warlord Traits|6|AETHERSTRIDE|This warlord has mastered the ability to fold time and space, enabling him to cross great distances with a single step and close upon his foes with terrifying speed.|<ul><li>Add 3" to the Move characteristic of this <span class="kwb">WARLORD</span>.</li><li>This <span class="kwb">WARLORD</span> is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> during the same turn it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.</li><li>Each time this <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a>, a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Falls Back</a>, it moves as though it can <a href="/wh40k9ed/the-rules/core-rules/#Flying"><span class="kwb">FLY</span></a>.</li></ul>|
TS|Thousand Sons|Warlord Traits|5|OTHERWORLDLY PRESCIENCE|This warlord sees the weave of fate laid out before him. He knows when peril comes for him, what form it will take and how best to step aside from its dread grasp.|Once per battle, before making a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> for this <span class="kwb">WARLORD</span>, empyric entities can grant him visions of fate. If they do, until the end of the turn, this <span class="kwb">WARLORD</span> has a 3+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
TS|Thousand Sons|Warlord Traits|4|LORD OF FORBIDDEN LORE|This warlord has committed many a grimoire and unholy tome to memory, giving him unparalleled knowledge of hexes, curses and destructive rites.|Your <span class="kwb">WARLORD</span> knows one additional psychic power. If your <span class="kwb">WARLORD</span> is <span class="tooltip00418" data-tooltip-content="#tooltip_content00418" data-tooltip-anchor="#tooltip_content00418"><span class="kwb">MAGNUS</span> <span class="kwb2">THE</span> <span class="kwb">RED</span></span>, it knows all the psychic powers from the disciplines it has access to.|
TS|Thousand Sons|Warlord Traits|3|UNDYING FORM|This champion of Tzeentch has been blessed with an ever-shifting and unnatural form, their flesh as much warp-stuff as true matter. To harm such a transmogrified being requires weapons of great power.|Each time an attack is allocated to this <span class="kwb">WARLORD</span>, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
TS|Thousand Sons|Warlord Traits|2|SEEKER AFTER SHADOWS|Neither dread warning nor threat of damnation can stay this champion’s quest for forbidden knowledge. Every such perilous fragment of lore increases their might and cunning both.|<ul><li>Each time this <span class="kwb">WARLORD</span> attempts to perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-Psychic-Actions">Psychic action</a>, roll one additional D6 and discard one D6 when taking that <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a>.</li><li>If your army is a <a href="/wh40k9ed/factions/thousand-sons/#Cabbalistic-Rituals">Cabal of Sorcerers</a>, each time you generate Cabal points, if this <span class="kwb">WARLORD</span> is on the battlefield you generate 1 additional Cabal point.</li></ul>|
TS|Thousand Sons|Warlord Traits|1|ARROGANCE OF AEONS|This warlord draws strength from a long-harboured hubris - he will take his due, and will not submit to the will of another.|<ul><li>You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch tests</a> taken for this <span class="kwb">WARLORD</span>.</li><li>If your army is a <a href="/wh40k9ed/factions/thousand-sons/#Cabbalistic-Rituals">Cabal of Sorcerers</a>, this <span class="kwb">WARLORD</span> can benefit from one additional Cabbalistic Ritual in each of your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phases</a>.</li></ul>|
TAU|T’au Empire|Warlord Traits|6|EXEMPLAR OF THE MONT’KA|This warlord has studied the strategic and tactical precepts of the Mont’ka, the art of the Killing Blow. They both lead and fight accordingly, formulating swift and decisive battle-plans and leading their cadres from the front in aggressive strikes that send the enemy reeling.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00798" data-tooltip-content="#tooltip_content00798" data-tooltip-anchor="#tooltip_content00798"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>. Until the start of your next Command phase, each time a Core model in that unit makes a ranged attack that targets an enemy unit within 9", or 12" if you selected the Mont’ka <a href="/wh40k9ed/factions/t-au-empire/#Philosophies-of-War">Tactical Philosophy</a> this battle, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
TAU|T’au Empire|Warlord Traits|5|EXEMPLAR OF THE KAUYON|Long meditation upon the tenets of the Patient Hunter have seen this warlord master the application of this cunning ambush strategy. When they take to battlefield, they embody the teachings of the Kauyon, much to the dismay of their luckless prey.|After both players have deployed their armies and determined who has the first turn, select up to one friendly <span class="tooltip00754" data-tooltip-content="#tooltip_content00754" data-tooltip-anchor="#tooltip_content00754"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span></span> unit, or up to three friendly <span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span> units if you selected the Kauyon <a href="/wh40k9ed/factions/t-au-empire/#Philosophies-of-War">Tactical Philosophy</a> this battle, and redeploy them. If the mission uses the <a href="/wh40k9ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a> rules, any of those units can be placed into Strategic Reserves without having to spend any additional <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">CPs</a>, regardless of how many units are already in Strategic Reserves. If both players have abilities that redeploy units, <a href="/wh40k9ed/the-rules/core-rules/#Roll-offs">roll off</a>: the winner chooses who redeploys their units first.|
