datasheet_id|line|button|description|is_index_wargear|
000001521|1|•|This model’s twin heavy bolter can be replaced with 1 twin lascannon.|false|
000001521|2|•|This model's 2 Astraeus las-rippers can be replaced with 2 plasma eradicators.|false|
000001521|3|•|This model can be equipped with 1 ironhail heavy stubber.|false|
000001523|1|•|This model can be equipped with one of the following: 2 heavy bolters: 2 lascannons.|false|
000001523|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001523|3|•|This model can be equipped with 1 storm bolter.|false|
000001524|1|•|This model can be equipped with one of the following: 2 heavy bolters: 2 lascannons.|false|
000001524|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001524|3|•|This model can be equipped with 1 storm bolter.|false|
000001525|1|•|The Hoplite Alpha’s arc lance can be replaced with one of the following: 1 arc pistol; 1 phosphor blast pistol; 1 radium pistol.|false|
000001525|2|•|The Hoplite Alpha’s mag-inverter shield can be replaced with one of the following: 1 arc maul; 1 enhanced data-tether; 1 omnispex; 1 power sword; 1 taser goad.|false|
000001526|1|•|The Peltast Alpha’s galvanic caster can be replaced with one of the following: 1 arc pistol; 1 phosphor blast pistol; 1 radium pistol.|false|
000001526|2|•|The Peltast Alpha can be equipped with one of the following: 1 arc maul; 1 enhanced data-tether; 1 omnispex; 1 power sword; 1 taser goad.|false|
000001527|1|•|This model’s 2 Terrax storm bolters can be replaced with one of the following: 2 Terrax heavy flamers; 2 twin Terrax volkite chargers.|false|
000001532|1|•|This model’s 2 Terrax combi-bolters can be replaced with one of the following: 2 Terrax heavy flamers; 2 twin Terrax volkite chargers.|false|
000001533|1|•|This model’s 2 Terrax storm bolters can be replaced with one of the following: 2 Terrax heavy flamers; 2 twin Terrax volkite chargers.|false|
000001536|1|•|This model can be equipped with 1 grot oiler.|false|
000001543|1|•|This model can replace its kannon with one of the following: 1 killkannon; 1 zzap gun.|false|
000001543|2|•|This model can take up to 4 big shootas.|false|
000001543|3|•|This model can be equipped with 1 lobba.|false|
000001543|4|•|This model can be equipped with any of the following: 1 deff rolla; 1 grabbin’ klaw; 1 wreckin’ ball.|false|
000001544|1|•|This model can be equipped with one of the following: 1 kannon; 1 killkannon; 1 zzap gun.|false|
000001544|2|•|This model can take up to 4 big shootas.|false|
000001544|3|•|This model can be equipped with 1 lobba.|false|
000001544|4|•|This model can be equipped with any of the following: 1 grabbin’ klaw; 1 wreckin’ ball.|false|
000001552|1|•|This model’s auto pistol, servo-stubber and power maul can be replaced with one of the following:|false|
000001552|2|○|1 autogun, 1 auto pistol and 1 chainsword.|false|
000001552|3|○|1 bolt pistol, 1 Ministorum shotgun and 1 chainsword.|false|
000001553|1|•|This model’s zealot’s vindictor can be replaced with 1 auto pistol and 1 chainsword.|false|
000001558|1|•|Any model’s lastrum storm bolter can be replaced with one of the following: 1 infernus firepike; 1 twin adrathic destructor.|false|
000001558|2|•|Any model’s solerite power gauntlet can be replaced with 1 solerite power talon.|false|
000001558|3|•|Any model can be equipped with 1 misericordia.|false|
000001559|1|•|Any model’s adrasite spear can be replaced with 1 pyrithite spear.|false|
000001559|2|•|Any model can be equipped with 1 misericordia.|false|
000001560|1|•|Any model's lastrum bolt cannon can be replaced with one of the following: 1 adrathic devastator; 1 twin las-pulser.|false|
000001560|2|•|Any model can be equipped with 1 misericordia.|false|
000001561|1|•|Any model’s kinetic destroyer and tarsus buckler can be replaced with 1 Venatari lance.|false|
000001561|2|•|Any model can be equipped with 1 misericordia.|false|
000001563|1|•|Any model can be equipped with 1 misericordia.|false|
000001569|1|•|This model’s Sanctus bio-dagger can be replaced with 1 cult sniper rifle.|false|
000001572|1|•|This model can be equipped with 1 alchemicus familiar.|false|
000001573|1|•|Any number of models can each have their heavy mining laser replaced with one of the following: 1 Achilles missile launcher; 1 heavy mortar.|false|
000001573|2|•|Any number of models can each have their flare launcher replaced with one of the following: 1 spotter; 1 survey augur.|false|
000001574|1|•|Any number of models can each be equipped with 1 Atalan power weapon.|false|
000001574|2|•|The Atalan Leader and any number of Atalan Jackal models can each be equipped with 1 demolition charge.|false|
000001574|3|•|One Atalan Jackal or Atalan Leader model’s Atalan small arms can be replaced with 1 grenade launcher.|false|
000001574|4|•|If this unit contains 4 or more Atalan Jackal models, one Atalan Jackal or Atalan Leader model’s Atalan small arms can be replaced with 1 grenade launcher.|false|
000001574|5|•|Any number of Atalan Wolfquad models can each have their heavy stubber replaced with one of the following: 1 Atalan incinerator; 1 mining laser.|false|
000001577|1|•|This model's 2 singularity generators can be replaced with 2 synaptic obliterators and 2 transdimensional projectors.|false|
000001580|1|•|This model’s magnarail lance can be replaced with 1 transonic cannon.|false|
000001583|1|•|The Lord Discordant can replace his autocannon with a baleflamer.|false|
000001583|2|•|The Helstalker can replace its techno-virus injector with a magma cutter.|false|
000001609|1|•|1 Infiltrator can be equipped with one of the following: 1 helix gauntlet; 1 Infiltrator comms array.|false|
000001611|1|•|The Eliminator Sergeant’s bolt sniper rifle can be replaced with one of the following: 1 instigator bolt carbine; 1 las fusil.|false|
000001611|2|•|All of the Eliminators in the unit can have their bolt sniper rifle replaced with 1 las fusil each.|false|
000001648|1|•|This model can have a shining aegis instead of being equipped with 1 living whip.|false|
000001651|1|•|This model’s belleros energy cannon can be replaced with 1 ferrumite cannon.|false|
000001652|1|•|This model’s macro plasma incinerator can be replaced with 1 heavy laser destroyer.|false|
000001652|2|•|This model can be equipped with 1 ironhail heavy stubber.|false|
000001652|3|•|This model can be equipped with 1 Icarus rocket pod.|false|
000001652|4||&nbsp;|false|
000001652|5||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000001652|6|•|If this model is not equipped with an ironhail heavy stubber, it can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000001658|1|•|This model’s daemonbreath meltagun can be replaced with 1 diabolus heavy stubber.|false|
000001658|2|•|This model’s reaper chainsword can be replaced with 1 of the following:|false|
000001658|3|○|1 daemonbreath thermal cannon|false|
000001658|4|○|1 despoiler gatling cannon and 1 heavy darkflamer|false|
000001658|5|○|1 despoiler battle cannon and 1 diabolus heavy stubber|false|
000001658|6|•|This model’s warpstrike claw can be replaced with 1 of the following:|false|
000001658|7|○|1 daemonbreath thermal cannon|false|
000001658|8|○|1 despoiler gatling cannon and 1 heavy darkflamer|false|
000001658|9|○|1 despoiler battle cannon and 1 diabolus heavy stubber|false|
000001658|10|•|This model can be equipped with one of the following: 1 havoc missile pod; 1 ruinspear rocket pod; 1 twin hellstorm autocannon.|false|
000001659|1|•|This model’s brimstone volcano lance and ectoplasma decimator can be replaced with 1 darkflame cannon and 1 warpshock harpoon.|false|
000001659|2|•|This model’s 4 gheiststrike missiles and twin desecrator cannon can be replaced with 2 gheiststrike missiles and 2 twin desecrator cannons.|false|
000001660|1|•|This model’s reaper chainsword can be replaced with 1 warpstrike claw.|false|
000001663|1|•|Any number of models can each have their volkite veuglaire replaced with one of the following: 1 siege claw and 1 rad cleanser; 1 graviton pulsar; 1 lightning lock; 1 moirax conversion beam cannon.|false|
000001663|2|•|Any number of models can each have their siege claw and rad cleanser replaced with one of the following: 1 graviton pulsar; 1 lightning lock; 1 moirax conversion beam cannon; 1 volkite veuglaire.|false|
000001665|1|•|Any number of models can each have their volkite veuglaire replaced with one of the following: 1 siege claw and 1 rad cleanser; 1 graviton pulsar; 1 lightning lock; 1 moirax conversion beam cannon.|false|
000001665|2|•|Any number of models can each have their siege claw and rad cleanser replaced with one of the following: 1 graviton pulsar; 1 lightning lock; 1 moirax conversion beam cannon; 1 volkite veuglaire.|false|
000001666|1|•|1 Incursor can additionally have a haywire mine.|false|
000001667|1|•|This model's incendium cannon can be replaced with 1 twin ironhail autocannon.|false|
000001668|1|•|This model can be equipped with 1 ironhail heavy stubber.|false|
000001668|2|•|This model’s 2 storm bolters can be replaced with 2 fragstorm grenade launchers.|false|
000001668|3|•|This model can be equipped with one of the following: 1 shield dome; 1 orbital comms array; 1 bellicatus missile array; 1 ironhail skytalon array.|false|
000001668|4||&nbsp;|false|
000001668|5||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000001668|6|•|If this model is not equipped with an ironhail heavy stubber, it can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000001678|1|•|If this model is from the Blood Angels Chapter (or one of its successor Chapters), its storm bolter and power fist can be replaced with one of the following: 1 lightning claw; 1 storm bolter; 1 thunder hammer.|false|
000001678|2|•|This model’s storm bolter and power fist can be replaced with one of the following: 1 lightning claw; 1 storm bolter; 1 thunder hammer.|false|
000001678|3|•|If this model is from the Dark Angels Chapter (or one of its successor Chapters), its power fist can be replaced with 1 chainfist.|false|
000001678|4|•|This model’s power fist can be replaced with 1 chainfist.|false|
000001678|5|•|If this model is from the Dark Angels Chapter (or one of its successor Chapters), its storm bolter and power fist can be replaced with one of the following: 2 lightning claws; 1 thunder hammer and 1 storm shield.|false|
000001678|6|•|This model’s storm bolter and power fist can be replaced with one of the following: 2 lightning claws; 1 thunder hammer and 1 storm shield.|false|
000001720|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001750|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001990|1|•|This model's autocannon can be replaced with one of the following: 1 heavy bolter; 1 heavy flamer; 1 lascannon.|false|
000001990|2|•|This model can be equipped with 1 hunter-killer missile.|false|
