datasheet_id|line|button|description|is_index_wargear|
000001308|1|•|The Chaos Rapier Carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.|false|
000001309|1|•|Each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 Leviathan siege claw; 1 meltagun and 1 Leviathan siege drill.|false|
000001309|2|•|This model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.|false|
000001309|3|•|This model can be equipped with 3 hellforged hunter-killer missiles.|false|
000001312|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000001312|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001313|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000001313|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001314|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000001314|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000001314|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001315|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000001315|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000001315|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001317|1|•|This model’s 2 twin autocannons can be replaced with 2 lascannons.|false|
000001318|1|•|This model's autocannon can be replaced with 1 havoc launcher.|false|
000001319|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 Storm Eagle multi-melta; 1 hellforged typhoon missile launcher.|false|
000001319|2|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000001320|1|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000001320|2|•|This model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.|false|
000001321|1|•|This model’s Thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.|false|
000001321|2|•|This model’s Thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.|false|
000001331|1|•|This model’s iron claw can be replaced with 1 warpsword.|false|
000001337|1|•|One Pox Rider can be equipped with 1 Instrument of Chaos.|false|
000001337|2|•|One other Pox Rider can be equipped with 1 Daemonic Icon.|false|
000001343|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001344|1|•|If this model is not equipped with a master-crafted power sword, its bolt pistol and master-crafted auto bolt rifle can be replaced with one of the following:|false|
000001344|2|-|1 plasma pistol and 1 power fist.|false|
000001344|3|-|1 heavy bolt pistol, 1 master-crafted power sword and 1 relic shield.|false|
000001344|4|•|This model’s master-crafted auto bolt rifle can be replaced with 1 master-crafted stalker bolt rifle.|false|
000001344|5|•|If this model is equipped with either a master-crafted auto bolt rifle or a master-crafted stalker bolt rifle, it can be equipped with 1 master-crafted power sword.|false|
000001344|6|•|If this model is from the Dark Angels Chapter (or one of its successor Chapters), its master-crafted auto bolt rifle can be replaced with 1 special issue bolt carbine.|false|
000001344|7|•|This model’s master-crafted auto bolt rifle can be replaced with 1 special issue bolt carbine.|false|
000001344|8|•|If this model is equipped with a special issue bolt carbine and it is not equipped with a master-crafted power sword, it can be equipped with 1 power fist.|false|
000001344|9||&nbsp;|false|
000001344|10||If this model is from the Black Templars Chapter, you can use the following additional wargear option for them:|false|
000001344|11|•|If this model is not equipped with a master-crafted power sword, its bolt pistol and master-crafted auto bolt rifle can be replaced with one of the following:|false|
000001344|12|-|1 auto-flamer and 1 master-crafted power sword.|false|
000001344|13|-|1 auto-flamer and 1 master-crafted power axe.|false|
000001344|14|-|1 plasma pistol and 1 master-crafted power sword.|false|
000001344|15|-|1 plasma pistol and 1 master-crafted power axe.|false|
000001347|1|•|This model’s master-crafted boltgun can be replaced with one of the following: 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00525" data-tooltip-content="#tooltip_content00525"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000001347|2|•|This model’s Astartes chainsword can be replaced with 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000001347|3|•|This model can be equipped with 1 jump pack (<b>Power Rating +1</b>).|false|
000001349|1|•|All of the models in the unit can have their combat knife replaced with 1 bolt carbine each.|false|
000001349|2|•|If the Reiver Sergeant is equipped with a bolt carbine, it can be equipped with 1 combat knife.|false|
000001349|3|•|All of the models in the unit can be equipped with 1 Reiver grav-chute each.|false|
000001349|4|•|All of the models in the unit can be equipped with 1 grapnel launcher each.|false|
000001350|1|•|All of the models in the unit can have their 2 flamestorm gauntlets replaced with: 2 auto boltstorm gauntlets and 1 fragstorm grenade launcher each.|false|
000001351|1|•|This model can be equipped with 1 Icarus rocket pod.|false|
000001351|2|•|This model’s heavy flamer can be replaced with 1 onslaught gatling cannon.|false|
000001351|3|•|This model’s heavy onslaught gatling cannon can be replaced with 1 macro plasma incinerator.|false|
000001351|4|•|This model’s 2 fragstorm grenade launchers can be replaced with 2 storm bolters.|false|
000001352|1|•|This model can be equipped with 1 additional ironhail heavy stubber.|false|
000001352|2|•|This model’s twin heavy bolter can be replaced with 1 twin lascannon.|false|
000001352|3|•|This model’s heavy onslaught gatling cannon can be replaced with 1 las-talon.|false|
000001352|4|•|One of this model’s ironhail heavy stubbers can be replaced with 1 onslaught gatling cannon.|false|
000001352|5|•|This model’s 2 storm bolters can be replaced with 2 fragstorm grenade launchers.|false|
000001352|6|•|This model’s auto launchers can be replaced with 2 fragstorm grenade launchers.|false|
000001352|7|•|This model’s Icarus ironhail heavy stubber can be replaced with one of the following: 1 fragstorm grenade launcher; 1 Icarus rocket pod; 1 storm bolter.|false|
000001352|8||&nbsp;|false|
000001352|9||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000001352|10|•|Instead of being equipped with 1 additional ironhail heavy stubber, this model can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000001355|1|•|This model may replace its bolt pistol with one item from the <i><span class="tooltip00574" data-tooltip-content="#tooltip_content00574"><span class="tt">Pistols</span></span></i>, <i><span class="tooltip00568" data-tooltip-content="#tooltip_content00568"><span class="tt">Combi-weapons</span></span></i> or <i><span class="tooltip00571" data-tooltip-content="#tooltip_content00571"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> lists.|false|
000001355|2|•|This model may replace its chainsword with one item from the <i><span class="tooltip00574" data-tooltip-content="#tooltip_content00574"><span class="tt">Pistols</span></span></i> or <i><span class="tooltip00571" data-tooltip-content="#tooltip_content00571"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> lists.|false|
000001356|1|•|For every ten models in the unit, one Bloodletter may take an Instrument of Chaos.|false|
000001356|2|•|For every ten models in the unit, one Bloodletter may take a Daemonic Icon.|false|
000001357|1|•|For every 10 models this unit contains, 1 Pink Horror that does not have an Instrument of Chaos can have a Daemonic Icon.|false|
000001357|2|•|For every 10 models this unit contains, 1 model that does not have a Daemonic Icon can have an Instrument of Chaos.|false|
000001358|1|•|For every ten models in the unit, one Plaguebearer may take an Instrument of Chaos.|false|
000001358|2|•|For every ten models in the unit, one Plaguebearer may take a Daemonic Icon.|false|
000001359|1|•|For every ten models in the unit, one Daemonette may take an Instrument of Chaos.|false|
000001359|2|•|For every ten models in the unit, one Daemonette may take a Daemonic Icon.|false|
000001360|1|•|This model can be equipped with up to two of the following (the same option cannot be selected twice): 1 heavy incinerator; 1 gatling psilencer; 1 heavy psycannon.|false|
000001360|2|•|One of this model’s dreadfists can be replaced with one of the following: 1 Nemesis daemon greathammer; 1 Nemesis greatsword.|false|
000001360|3|•|This model can be equipped with 1 Dreadknight teleporter.|false|
000001361|1|•|This model’s Nemesis warding stave can be replaced with 1 weapon from the <i><span class="tooltip00533" data-tooltip-content="#tooltip_content00533"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000001361|2|•|This model can be equipped with one of the following: 1 storm bolter; 1 weapon from the <i><span class="tooltip00588" data-tooltip-content="#tooltip_content00588"><span class="tt">Combi-weapons</span></span></i> list.|false|
000001363|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 1 typhoon missile launcher.|false|
000001363|2|•|This model’s las-talon can be replaced with 1 Icarus stormcannon.|false|
000001364|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 2 lascannons; 1 typhoon missile launcher.|false|
000001371|1|•|The Deathshroud Champion can be equipped with 1 additional plaguespurt gauntlet.|false|
000001371|2|•|The Deathshroud Champion can be equipped with 1 chimes of contagion.|false|
000001372|1|•|Any number of models can each have their balesword replaced with 1 bubotic axe.|false|
000001372|2|•|For every five models in this unit, 1 model’s combi-bolter can be replaced with 1 combi-flamer.|false|
