faction_id|faction_name|type|roll|name|legend|description|
SW|Space Wolves|Warlord Traits|3|SAGA OF MAJESTY|The Warlord speaks with the wisdom of the ages, inspiring his men to acts of valour and greatness.|If a unit is affected by this saga, they automatically pass <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a>. In addition, if your Warlord is a <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">CHARACTER</s></span>, increase the range of any <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> they have by 3" (e.g. <span class="redfont">the Great Wolf</span> and <span class="redfont">Jarl of Fenris</span>), excluding <span class="redfont">Explodes</span>, <span class="redfont">Healing Balms</span>, <span class="redfont">Battlesmith</span>, this <a href="/wh40k9ed/the-rules/core-rules/#Warlord-Traits">Warlord Trait</a>, abilities of <a href="/wh40k9ed/factions/space-wolves/#Relics-of-the-Fang">Relics of the Fang</a> and effects of psychic powers.<br><br><b>Deed of Legend:</b> Slay the enemy Warlord with your Warlord.|
SW|Space Wolves|Warlord Traits|4|SAGA OF THE BEASTSLAYER|This hero has slain some of the mightiest beasts in the galaxy. Such a hero embodies Russ’ strength and courage.|Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> for attacks made by a unit affected by this saga that target a MONSTER or VEHICLE.<br><br><b>Deed of Legend:</b> Slay an enemy MONSTER or VEHICLE with your Warlord.|
SW|Space Wolves|Warlord Traits|5|SAGA OF THE HUNTER|A master of the chase, ever has this hero tracked his prey from the shadows. Such a warrior exemplifies his Primarch’s hunting instincts.|A unit affected by this saga in your <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a> can charge even if it <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a> earlier in the turn.<br><br><b>Deed of Legend:</b> Successfully charge an enemy unit with your Warlord.|
SW|Space Wolves|Warlord Traits|6|SAGA OF THE BEAR|When this hero plants his feet firmly, he stands as strong as the mountains of Asaheim. |Roll a dice each time a model affected by this saga loses a wound; on a 6, that model does not lose a wound. This saga has no effect on models with a similar ability (e.g. Bjorn the Fell-Handed’s <span class="redfont">Legendary Tenacity</span> ability).<br><br><b>Deed of Legend:</b> Successfully pass a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> for your Warlord.|
GC|Genestealer Cults|Warlord Traits|1|FOCUS OF ADORATION|The warlord inspires such insane devotion that their minions will leap headlong into battle in order to win favour.|Friendly <span class="tooltip00333" data-tooltip-content="#tooltip_content00333" data-tooltip-anchor="#tooltip_content00333"><span class="kwb2">&lt;<span class="kwb3">C</span>ULT&gt;</span> <span class="kwb">INFANTRY</span></span> and <span class="tooltip00694" data-tooltip-content="#tooltip_content00694" data-tooltip-anchor="#tooltip_content00694"><span class="kwb">BIKER</span></span> units can perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> whilst they are within 6" of your Warlord, even if they are not <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTERS</a>.|
GC|Genestealer Cults|Warlord Traits|2|SHADOW STALKER|The gloom seems to cling to the warlord like a shroud as they emerge grinning from the darkness, claws flexing in anticipation of the kill.|Subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for attacks that target your Warlord.|
GC|Genestealer Cults|Warlord Traits|3|BIOMORPH ADAPTATION|The power of the Hive Mind flows through this warlord’s veins, their physiology showing evident bio-gifts and lethal enhancements.|Add 1 to your Warlord’s Attacks and Strength characteristics.|
GC|Genestealer Cults|Warlord Traits|4|BORN SURVIVOR|Perhaps gifted with regenerative powers by the immortal Hive Mind, this warlord can shrug off even the most crippling of injuries to fight on.|Reduce any damage inflicted on your Warlord by 1 (to a minimum of 1). For example, if your Warlord fails a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> against an attack that inflicts 3 damage, they will only lose 2 wounds.|
GC|Genestealer Cults|Warlord Traits|5|ALIEN MAJESTY|An aura of palpable grandeur surrounds the warlord, making their mere presence a powerful stimulant to the nerve of their followers.|Add 3" to the range of your Warlord’s <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a>.|
GC|Genestealer Cults|Warlord Traits|6|PRETERNATURAL SPEED|Uncannily fast in thought and deed, this warlord makes a blisteringly quick attack its best form of defence.|Your Warlord always fights first in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, even if they did not charge. If the enemy has units that charged, or that have a similar ability, then alternate choosing units to fight with, starting with the player whose turn is taking place. You cannot select this <a href="/wh40k9ed/the-rules/core-rules/#Warlord-Traits">Warlord Trait</a> for a <span class="tooltip00994" data-tooltip-content="#tooltip_content00994" data-tooltip-anchor="#tooltip_content00994"><span class="kwb">LOCUS</span></span> (if randomly selected for a LOCUS, treat this result as <b>Biomorph Adaptation</b> instead).|
CW|Craftworlds|Warlord Traits|1|AMBUSH OF BLADES|The Warlord’s uncanny senses pierce the fog of war. Knowing the precise time at which to strike, he commands his kin to level a storm of blades, energy blasts and razor-edged shuriken into the foe.|Each time you make a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 or more for a friendly <a href="/wh40k9ed/factions/craftworlds/#CRAFTWORLD-COTERIE-and-CONCLAVE-"><CRAFTWORLD></a> unit within 6" of your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, the Armour Penetration characteristic of that attack is increased by 1 (i.e. AP0 becomes AP-1, AP-1 becomes AP-2, and so on).|
CW|Craftworlds|Warlord Traits|2|AN EYE ON DISTANT EVENTS|The Warlord’s well-honed survival instincts allow him to use every advantage of the battlefield for the betterment of his plan, so they can stalk unseen toward the enemy’s lines.|Enemy units cannot fire <a href="/wh40k9ed/the-rules/core-rules/#Overwatch">Overwatch</a> at your Warlord.|
CW|Craftworlds|Warlord Traits|3|FALCON’S SWIFTNESS|The Warlord moves across broken ruins and blasted battlefields with an astonishing certainty and agility as they close with those they hunt.|Add 2 to your Warlord’s Move characteristic.|
CW|Craftworlds|Warlord Traits|4|FATE’S MESSENGER|The strands of fate coil and twist around the Warlord, the paths of destiny manipulated to keep him from harm so that he might strike back at his foes.|Add 1 to the Wounds characteristic of your Warlord. In addition, roll a dice each time your Warlord loses a wound. On a roll of 6, your Warlord does not lose the wound.|
CW|Craftworlds|Warlord Traits|5|MARK OF THE INCOMPARABLE HUNTER|The Warlord is a skilled hunter and a master marksman. He places his shots precisely where they are most needed, each kill tipping the course of the battle to his advantage.|Each time you select a target for a ranged weapon this <span class="kwb">WARLORD</span> is equipped with, you can ignore the <a href="/wh40k9ed/the-rules/core-rules/#Look-out-Sir">Look Out, Sir</a> rule.|
CW|Craftworlds|Warlord Traits|6|SEER OF THE SHIFTING VECTOR|The Warlord is wise enough to read the skeins of destiny, seeing many possible futures amid the mayhem of combat.|Once per battle round, you can re-roll a single <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>, save roll, <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> or <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny The Witch test</a> made for your Warlord.|
CW|Craftworlds|Warlord Traits||Puritanical Leader|Zealous in their belief in the superiority of their craftworld, this Warlord inspires unwavering discipline in their kin.|As long as all friendly units within 6" of your Warlord are ALAITOC units, those units automatically pass <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a>.|
CW|Craftworlds|Warlord Traits||Natural Leader|Tactical acumen and the use of targeting matrices are second nature to this battle-seasoned Warlord.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, pick a friendly BIEL-TAN unit within 3" of your Warlord. You can re-roll all failed <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for that unit in that phase.|
CW|Craftworlds|Warlord Traits||Enduring Resolve|Resolute in mind and body, this Warlord’s willpower is second to none.|Your Warlord can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in each enemy <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> (if your Warlord is a <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">PSYKER</a>, they can attempt to deny one psychic power more than usual).|
CW|Craftworlds|Warlord Traits||Wild Rider Chieftain|To the bravest goes the glory, as they say aboard Saim-Hann.|Whenever your Warlord <a href="/wh40k9ed/the-rules/core-rules/#Pile-In">piles-in</a> or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, they can move 3" towards the nearest enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a> rather than towards the nearest enemy model. In addition, if your Warlord chooses to target the same enemy CHARACTER with all of their close combat attacks, you can add 1 to your Warlord’s Attacks characteristic until the end of the phase.|
CW|Craftworlds|Warlord Traits||Fate Reader|Using their prescience to discern the enemy commander’s intentions, this Warlord can react before the foe’s plans even come into action.|If your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a> and your Warlord is on the battlefield, roll a D6 at the start of each turn (yours and your opponent’s). On a 6 you gain a <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Point</a>.|
CSM|Chaos Space Marines|Warlord Traits||I am Alpharius|The Alpha Legion are experts in the art of deception, and none more so than this warlord.|In addition to this <a href="/wh40k9ed/the-rules/core-rules/#Warlord-Traits">Warlord Trait</a>, your Warlord has one randomly selected <a href="/wh40k9ed/factions/chaos-space-marines/#Warlord-Traits-1">Chaos Space Marine Warlord Trait</a>. If your Warlord is slain, you can immediately select another <span class="tooltip01329" data-tooltip-content="#tooltip_content01329" data-tooltip-anchor="#tooltip_content01329"><span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">CHARACTER</span></span> in your army to take their place and generate a Warlord Trait for them (including this one). If the mission you are playing grants victory points for slaying the enemy Warlord, your opponent will only achieve that objective if all of the ALPHA LEGION CHARACTERS in your army have been slain.|
CSM|Chaos Space Marines|Warlord Traits||First Amongst Traitors|Black Legion warlords have sworn never to rest in their eternal vendetta against their hated loyalist foes.|The <a href="/wh40k9ed/factions/chaos-space-marines/#Death-to-the-False-Emperor">Death to the False Emperor</a> ability triggers an extra attack on rolls of 5+ instead of 6+ for models in friendly <span class="tooltip00607" data-tooltip-content="#tooltip_content00607" data-tooltip-anchor="#tooltip_content00607"><span class="kwb">BLACK</span> <span class="kwb">LEGION</span></span> units that are within 6" of your Warlord.|
CSM|Chaos Space Marines|Warlord Traits||Stimulated by Pain|The warlords of the Emperor’s Children thrive on pain; the more grievous their injuries, the deadlier they become.|Add 1 to your Warlord’s Attacks characteristic for each wound he has suffered (to a maximum of +3). If your Warlord heals any wounds, he loses the associated bonus attacks.|
CSM|Chaos Space Marines|Warlord Traits||Cold and Bitter|The Warlords of the Iron Warriors have little room for emotion left in their soul – they are driven only by bitterness and ruthless efficiency.|Friendly <span class="tooltip00609" data-tooltip-content="#tooltip_content00609" data-tooltip-anchor="#tooltip_content00609"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span></span> units within 6" of your Warlord automatically pass <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a>.|
CSM|Chaos Space Marines|Warlord Traits||Night Haunter’s Curse|Some Night Lords warlords share the curse of foresight that plagued their Primarch.|Once per battle round, you can re-roll a single <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>, damage roll, <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> or <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made for your Warlord.|
CSM|Chaos Space Marines|Warlord Traits||Slaughterborn|This warlord bears the favour of Khorne, his murderous prowess growing with each worthy skull claimed in his master’s name.|Add 1 to your Warlord’s Attacks and Strength characteristics each time he slays an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a>, MONSTER or TITANIC model.|
CSM|Chaos Space Marines|Warlord Traits||The Voice of Lorgar|This warlord speaks with the authority of his Primarch; when he commands, others follow without question or hesitation.|Increases the range of your Warlord’s <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> (e.g. <a href="/wh40k9ed/factions/chaos-space-marines/#Lord-of-Chaos-1">Lord of Chaos</a>, <a href="/wh40k9ed/factions/chaos-space-marines/#Demagogue">Demagogue</a>) by 3". Increase the range of any <a href="/wh40k9ed/factions/chaos-space-marines/#Prayers-to-the-Dark-Gods">Prayers to the Dark Gods</a> chanted by your Warlord by 3".|
