id|type|name|legend|is_other_wargear|faction_id|description|
000003991|Abilities|Malicious Volleys|Even before their fall to Chaos, the doctrines of the Thousand Sons emphasised overwhelming, unrelenting firepower.|Нет|TS|Instead of following the normal rules for <a href="/wh40k9ed/the-rules/core-rules/#RAPID-FIRE">Rapid Fire weapons</a>, models in this unit shooting Rapid Fire bolt weapons make double the <a href="/wh40k9ed/the-rules/core-rules/#Number-of-Attacks">number of attacks</a> if any of the following apply:<br><ul><li>The shooting model’s target is within half the weapon’s range.</li><li>The shooting model is <span class="tooltip00806" data-tooltip-content="#tooltip_content00806" data-tooltip-anchor="#tooltip_content00806"><span class="kwb">INFANTRY</span></span> and its unit <a href="/wh40k9ed/the-rules/core-rules/#Remain-Stationary">Remained Stationary</a> in your previous <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.</li><li>The shooting model is a <span class="tooltip00516" data-tooltip-content="#tooltip_content00516" data-tooltip-anchor="#tooltip_content00516"><span class="kwb">TERMINATOR</span></span>.</li></ul>For the purposes of this ability, a Rapid Fire bolt weapon is any <a href="/wh40k9ed/factions/thousand-sons/#Bolt-Weapons">bolt weapon</a> with the Rapid Fire type.|
000004003||Death-hold||Нет|SM|This model does not suffer the penalty to <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> when making attacks with its heavy bolter that target units within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a>.|
000004005||Supreme Commander||Нет|TAU|This model can be included in a <a href="/wh40k9ed/factions/t-au-empire/#Detachment-Rules">T’AU EMPIRE Detachment</a> without preventing other units in that Detachment from gaining a <a href="/wh40k9ed/factions/t-au-empire/#Sept-Tenet">Sept Tenet</a>. Note, however, that this model does not benefit from any Sept Tenet unless the Sept Tenet selected for that Detachment is <a href="/wh40k9ed/factions/t-au-empire/#T-au-Sept:-Coordinated-Fire-Arcs">Coordinated Fire Arcs</a>.|
000004006||Advanced Guardian Field||Нет|TAU|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. When a friendly T’AU EMPIRE model would lose a wound whilst within 3" of this model, roll one D6; on a 6 that wound is not lost.|
000004021|Using the Eight in Battle|Master of War||Нет|TAU|Once per battle, at the start of your turn, a single <span class="tooltip01035" data-tooltip-content="#tooltip_content01035" data-tooltip-anchor="#tooltip_content01035"><span class="kwb">FARSIGHT</span> <span class="kwb">ENCLAVES</span> <span class="kwb">COMMANDER</span></span> unit from your army can declare either <b>Kauyon</b> or <b>Mont’ka</b>:<br><br><b>Kauyon:</b> In a turn in which a FARSIGHT ENCLAVES COMMANDER unit from your army declared Kauyon, at the start of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a> you can select any friendly <span class="tooltip00664" data-tooltip-content="#tooltip_content00664" data-tooltip-anchor="#tooltip_content00664"><span class="kwb">FARSIGHT</span> <span class="kwb">ENCLAVES</span></span> units within 6" of that unit. Until the end of that turn, the selected units cannot move for any reason, but when resolving an attack made by a model in any of those units you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.<br><br><b>Mont’ka:</b> In a turn in which a FARSIGHT ENCLAVES COMMANDER unit from your army declared Mont’ka, at the start of your Movement phase you can select any friendly FARSIGHT ENCLAVES units within 6" of that unit. Until the end of that turn, the selected units can shoot as if they did not move this turn.<br><br>Unless stated otherwise, you can only use the <span class="redfont">Master of War</span> ability once per battle, irrespective of how many models in your army have this ability.|
000004022||Accompanying Drones||Нет|TAU|During deployment, every model in this unit must be set up at the same time, though they do not need to be set up in <a href="/wh40k9ed/the-rules/core-rules/#Unit-Coherency">unit coherency</a> (see the <a href="/wh40k9ed/factions/t-au-empire/#Enclave-Drone-Support">Enclave Drone Support</a> ability for details on how to place a model’s accompanying Drone models). From that point onwards, each <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a> model is treated as a separate unit and is considered to have a Power Rating of 7.|
000004023||Manta Drop||Нет|TAU|During deployment, with the exception of O’Vesa, you can set up <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a> models (and any <a href="/wh40k9ed/factions/t-au-empire/#Accompanying-Drones-1">accompanying Drone</a> models) in this unit in a Manta hold instead of setting them up on the battlefield. If you do, at the end of one of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a> you can set up those CHARACTER models anywhere on the battlefield that is more than 9" away from any enemy models.|
000004024||Advanced targeting system||Нет|TAU|When resolving an attack made with a weapon by a model that has an advanced targeting system, improve the Armour Penetration characteristic of that weapon by 1 for that attack (e.g. AP 0 becomes AP -1).|
000004025||Counterfire defence system||Нет|TAU|When resolving an <a href="/wh40k9ed/the-rules/core-rules/#Overwatch">Overwatch</a> attack made by a model that has a counterfire defence system, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004026||Early warning override||Нет|TAU|If any enemy units are set up on the battlefield as <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">reinforcements</a> within 12" of a model from your army that has an early warning override, at the end of the phase that model can shoot at one of those units as if it were your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>. When resolving each of those attacks, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004027||Shield generator||Нет|TAU|Models that have a shield generator have a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. A <span class="tooltip00761" data-tooltip-content="#tooltip_content00761" data-tooltip-anchor="#tooltip_content00761"><span class="kwb">XV104</span> <span class="kwb">RIPTIDE</span> <span class="kwb">BATTLESUIT</span></span> model cannot have a shield generator.|
000004028||Target lock||Нет|TAU|A model with a target lock does not suffer the penalty to their <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advancing</a> and firing <a href="/wh40k9ed/the-rules/core-rules/#ASSAULT">Assault weapons</a>. This model can also Advance and fire <a href="/wh40k9ed/the-rules/core-rules/#HEAVY">Heavy</a> or <a href="/wh40k9ed/the-rules/core-rules/#RAPID-FIRE">Rapid Fire weapons</a>, but you must subtract 1 from its hit rolls when it does so.|
000004029||Velocity tracker||Нет|TAU|When resolving an attack made with a ranged weapon by a model that has a velocity tracker against a unit that can <a href="/wh40k9ed/the-rules/core-rules/#Flying">FLY</a>, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004114||Da Boss is Watchin’ (Aura)||Нет|ORK|While a friendly <span class="kwb">ORKS</span> unit is within 6" of this model, each time a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a> is taken for that unit, ignore any or all modifiers.|
000004115||Goffs is da Best (Aura)||Нет|ORK|While a friendly <span class="tooltip01036" data-tooltip-content="#tooltip_content01036" data-tooltip-anchor="#tooltip_content01036"><span class="kwb">GOFF</span> <span class="kwb">CORE</span></span> or <span class="tooltip01037" data-tooltip-content="#tooltip_content01037" data-tooltip-anchor="#tooltip_content01037"><span class="kwb">GOFF</span> <span class="kwb">CHARACTER</span></span>, unit is within 6" of this model, each time a model in that unit makes a melee attack, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004117||Ghazghkull’s Waaagh! Banner (Aura)||Нет|ORK|While a friendly <span class="tooltip01038" data-tooltip-content="#tooltip_content01038" data-tooltip-anchor="#tooltip_content01038"><span class="kwb">GOFF</span> <span class="kwb">ORKS</span></span> unit is within 3" of this model, and this model is within 3" of a friendly <span class="tooltip00371" data-tooltip-content="#tooltip_content00371" data-tooltip-anchor="#tooltip_content00371"><span class="kwb">GHAZGHKULL</span> <span class="kwb">THRAKA</span></span> unit, each time a model in that friendly <span class="kwb">GOFF</span> <span class="kwb">ORKS</span> unit would lose a wound, roll one D6: on a 6, that wound is not lost.|
000004118||Accidental Figurehead (Aura)||Нет|ORK|While a friendly <span class="tooltip01039" data-tooltip-content="#tooltip_content01039" data-tooltip-anchor="#tooltip_content01039"><span class="kwb">GOFF</span> <span class="kwb">GRETCHIN</span></span> unit is within 12" of this model, models in that unit can use this model’s Leadership characteristic instead of their own.|
000004119||Suspiciously Lucky||Нет|ORK|This model has a 2+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. If an invulnerable save made for this model is failed, this ability has no effect for the rest of the battle.|
000004120||Keep up!||Нет|ORK|While this model is within 3" of a friendly <span class="tooltip00371" data-tooltip-content="#tooltip_content00371" data-tooltip-anchor="#tooltip_content00371"><span class="kwb">GHAZGHKULL</span> <span class="kwb">THRAKA</span></span> unit, add 2" to this model’s Move characteristic.|
000004121||Kustom force field||Да|ORK|(Aura) While a friendly <span class="kwb">ORKS</span> unit is within 6" of the bearer, it has a 6+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. The range of this <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura ability</a> can never be increased, unless specifically stated otherwise.|
000004145||Pistoleers||Нет|AdM|Each time this unit <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, until the end of the turn, the Type characteristic of <a href="/wh40k9ed/the-rules/core-rules/#PISTOL">Pistol weapons</a> models in this unit are equipped with is changed to Assault. Models in this unit are eligible to shoot with any <a href="/wh40k9ed/the-rules/core-rules/#ASSAULT">Assault weapons</a> they are equipped with in a turn in which they shot Pistol weapons.|
000004148||Skirmishing Line||Нет|AdM|At the start of the first battle round, models in this unit can make a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a>. They cannot end this move within 9" of any enemy models.|
000004149||Eye of Serberys||Нет|AdM|Each time you select a target for a weapon a model in this unit is equipped with, you can ignore the <a href="/wh40k9ed/the-rules/core-rules/#Look-out-Sir">Look Out, Sir</a> rule. Each time a ranged attack is made by a model in this unit, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any normal damage.|
000004152||Thermal Riders||Нет|AdM|During deployment, you can set up this unit high in the skies instead of setting it up on the battlefield. If you do so, then in the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of one of your Movement phases, you can set up this unit anywhere on the battlefield that is more than 9" away from any enemy models.|
000004153||Swooping Strikes||Нет|AdM|Each time this unit fights, if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or was charged, then until that fight is resolved, add 1 to the Attacks characteristic of models in this unit.|
000004156||Command uplink||Да|AdM|The bearer gains the <span class="tooltip00908" data-tooltip-content="#tooltip_content00908" data-tooltip-anchor="#tooltip_content00908"><span class="kwb">DATA-TETHER</span></span> keyword and the following ability: ‘<span class="redfont">Command Uplink (Aura)</span><b>:</b> While a friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit is within 3" of this model, add 1 to the Leadership characteristic of models in that unit and that unit gains the <span class="kwb">DATA-TETHER</span> keyword.’|
000004157||Chaff launcher||Да|AdM|The bearer gains the <span class="tooltip00909" data-tooltip-content="#tooltip_content00909" data-tooltip-anchor="#tooltip_content00909"><span class="kwb">SMOKESCREEN</span></span> keyword. Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000004158||Manoeuvrable Craft||Нет|AdM|Each time this model makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a>, <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a> or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Falls Back</a>, first pivot it on the spot up to 90° (this does not contribute to how far the model moves), then move the model straight forwards. It can pivot up to 90° one more time, at any point, during the move.|
